romA,addressA,romB,addressB,certainty,author,note,enabled
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0x9e44,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0x9e44,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0x9e5c,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0x9e5c,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0x9e8c,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0x9e8c,False
USA,0x7f0d9,DEMO,0x7eced,4,octorock,Pointer at USA 0x9ea6,False
USA,0x7f0d9,JP,0x7ef15,4,octorock,Pointer at USA 0x9ea6,False
USA,0x53251,DEMO,0x531c1,4,octorock,Pointer at USA 0x9eb8,False
USA,0x53251,JP,0x530d5,4,octorock,Pointer at USA 0x9eb8,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0x9ec0,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0x9ec0,False
USA,0x791d1,DEMO,0x79129,4,octorock,Pointer at USA 0x9ec6,False
USA,0x791d1,JP,0x7900d,4,octorock,Pointer at USA 0x9ec6,False
USA,0x60091,DEMO,0x5ffe9,4,octorock,Pointer at USA 0x9f1c,False
USA,0x60091,JP,0x5fed1,4,octorock,Pointer at USA 0x9f1c,True
USA,0x60159,DEMO,0x600b1,4,octorock,Pointer at USA 0x9f3c,False
USA,0x60159,JP,0x5ff99,4,octorock,Pointer at USA 0x9f3c,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0x9f4c,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0x9f4c,False
USA,0x6014d,DEMO,0x600a5,4,octorock,Pointer at USA 0x9f62,False
USA,0x6014d,JP,0x5ff8d,4,octorock,Pointer at USA 0x9f62,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0x9f7e,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0x9f7e,False
USA,0x60159,DEMO,0x600b1,4,octorock,Pointer at USA 0x9f8c,False
USA,0x60159,JP,0x5ff99,4,octorock,Pointer at USA 0x9f8c,False
USA,0x602bd,DEMO,0x60215,4,octorock,Pointer at USA 0x9f9c,False
USA,0x602bd,JP,0x600fd,4,octorock,Pointer at USA 0x9f9c,False
USA,0x7f971,DEMO,0x7f585,4,octorock,Pointer at USA 0x9fa4,False
USA,0x7f971,JP,0x7f7ad,4,octorock,Pointer at USA 0x9fa4,False
USA,0x6030d,DEMO,0x60265,4,octorock,Pointer at USA 0x9fc0,False
USA,0x6030d,JP,0x6014d,4,octorock,Pointer at USA 0x9fc0,False
USA,0x60159,DEMO,0x600b1,4,octorock,Pointer at USA 0x9fe2,False
USA,0x60159,JP,0x5ff99,4,octorock,Pointer at USA 0x9fe2,False
USA,0x60319,DEMO,0x60271,4,octorock,Pointer at USA 0xa00c,False
USA,0x60319,JP,0x60159,4,octorock,Pointer at USA 0xa00c,False
USA,0x60159,DEMO,0x600b1,4,octorock,Pointer at USA 0xa02a,False
USA,0x60159,JP,0x5ff99,4,octorock,Pointer at USA 0xa02a,False
USA,0x60319,DEMO,0x60271,4,octorock,Pointer at USA 0xa06e,False
USA,0x60319,JP,0x60159,4,octorock,Pointer at USA 0xa06e,False
USA,0x791bd,DEMO,0x79115,4,octorock,Pointer at USA 0xa0ae,False
USA,0x791bd,JP,0x78ff9,4,octorock,Pointer at USA 0xa0ae,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa0be,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa0be,False
USA,0xa0465,DEMO,0xa0079,4,octorock,Pointer at USA 0xa0ce,False
USA,0xa0465,JP,0xa022d,4,octorock,Pointer at USA 0xa0ce,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa10c,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa10c,False
USA,0x7fbfd,DEMO,0x7f811,4,octorock,Pointer at USA 0xa114,False
USA,0x7fbfd,JP,0x7fa39,4,octorock,Pointer at USA 0xa114,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa120,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa120,False
USA,0x7f75d,DEMO,0x7f371,4,octorock,Pointer at USA 0xa128,False
USA,0x7f75d,JP,0x7f599,4,octorock,Pointer at USA 0xa128,False
USA,0x94ae9,DEMO,0x946fd,4,octorock,Pointer at USA 0xa132,False
USA,0x94ae9,JP,0x948b1,4,octorock,Pointer at USA 0xa132,True
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa150,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa150,False
USA,0x7f98d,DEMO,0x7f5a1,4,octorock,Pointer at USA 0xa17a,False
USA,0x7f98d,JP,0x7f7c9,4,octorock,Pointer at USA 0xa17a,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa184,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa184,False
USA,0x7f995,DEMO,0x7f5a9,4,octorock,Pointer at USA 0xa1c0,False
USA,0x7f995,JP,0x7f7d1,4,octorock,Pointer at USA 0xa1c0,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa1de,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa1de,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa1ea,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa1ea,False
USA,0x7f75d,DEMO,0x7f371,4,octorock,Pointer at USA 0xa1f2,False
USA,0x7f75d,JP,0x7f599,4,octorock,Pointer at USA 0xa1f2,False
USA,0x7f3f9,DEMO,0x7f00d,4,octorock,Pointer at USA 0xa25e,False
USA,0x7f3f9,JP,0x7f235,4,octorock,Pointer at USA 0xa25e,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa302,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa302,False
USA,0x791bd,DEMO,0x79115,4,octorock,Pointer at USA 0xa33a,False
USA,0x791bd,JP,0x78ff9,4,octorock,Pointer at USA 0xa33a,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xa354,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xa354,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xa36e,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xa36e,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xa388,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xa388,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xa39e,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xa39e,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xa3b4,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xa3b4,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa3c6,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa3c6,False
USA,0x7f3f9,DEMO,0x7f00d,4,octorock,Pointer at USA 0xa3fe,False
USA,0x7f3f9,JP,0x7f235,4,octorock,Pointer at USA 0xa3fe,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa456,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa456,False
USA,0x66e69,DEMO,0x66dc1,4,octorock,Pointer at USA 0xa482,False
USA,0x66e69,JP,0x66ca9,4,octorock,Pointer at USA 0xa482,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa498,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa498,False
USA,0x7fadd,JP,0x7f919,4,octorock,Pointer at USA 0xa4aa,False
USA,0x7fadd,DEMO,0x7f6f1,4,octorock,Pointer at USA 0xa4aa,False
USA,0x7fadd,JP,0x7f919,4,octorock,Pointer at USA 0xa4bc,False
USA,0x7fadd,DEMO,0x7f6f1,4,octorock,Pointer at USA 0xa4bc,False
USA,0x7fadd,JP,0x7f919,4,octorock,Pointer at USA 0xa4ce,False
USA,0x7fadd,DEMO,0x7f6f1,4,octorock,Pointer at USA 0xa4ce,False
USA,0x7fadd,JP,0x7f919,4,octorock,Pointer at USA 0xa4e0,False
USA,0x7fadd,DEMO,0x7f6f1,4,octorock,Pointer at USA 0xa4e0,False
USA,0x7f349,JP,0x7f185,4,octorock,Pointer at USA 0xa514,False
USA,0x7f349,DEMO,0x7ef5d,4,octorock,Pointer at USA 0xa514,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa52c,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa52c,False
USA,0x94b0d,JP,0x948d5,4,octorock,Pointer at USA 0xa53a,False
USA,0x94b0d,DEMO,0x94721,4,octorock,Pointer at USA 0xa53a,False
USA,0x94b81,JP,0x94949,4,octorock,Pointer at USA 0xa546,False
USA,0x94b81,DEMO,0x94795,4,octorock,Pointer at USA 0xa546,False
USA,0x94b3d,JP,0x94905,4,octorock,Pointer at USA 0xa558,False
USA,0x94b3d,DEMO,0x94751,4,octorock,Pointer at USA 0xa558,False
USA,0x961b1,JP,0x95f79,4,octorock,Pointer at USA 0xa57c,False
USA,0x961b1,DEMO,0x95dc5,4,octorock,Pointer at USA 0xa57c,False
USA,0x7f715,JP,0x7f551,4,octorock,Pointer at USA 0xa5a6,False
USA,0x7f715,DEMO,0x7f329,4,octorock,Pointer at USA 0xa5a6,False
USA,0x7f98d,JP,0x7f7c9,4,octorock,Pointer at USA 0xa5ae,False
USA,0x7f98d,DEMO,0x7f5a1,4,octorock,Pointer at USA 0xa5ae,False
USA,0x7f6e9,JP,0x7f525,4,octorock,Pointer at USA 0xa5c4,False
USA,0x7f6e9,DEMO,0x7f2fd,4,octorock,Pointer at USA 0xa5c4,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xa5dc,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xa5dc,False
USA,0x7f995,JP,0x7f7d1,4,octorock,Pointer at USA 0xa644,False
USA,0x7f995,DEMO,0x7f5a9,4,octorock,Pointer at USA 0xa644,False
USA,0x7f995,JP,0x7f7d1,4,octorock,Pointer at USA 0xa668,False
USA,0x7f995,DEMO,0x7f5a9,4,octorock,Pointer at USA 0xa668,False
USA,0x7f995,JP,0x7f7d1,4,octorock,Pointer at USA 0xa68c,False
USA,0x7f995,DEMO,0x7f5a9,4,octorock,Pointer at USA 0xa68c,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa6aa,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa6aa,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa6b6,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa6b6,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa6c6,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa6c6,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa6da,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa6da,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa6e6,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa6e6,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa6f6,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa6f6,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa70a,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa70a,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa716,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa716,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa726,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa726,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa73a,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa73a,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa746,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa746,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa756,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa756,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa76a,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa76a,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa776,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa776,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa7d6,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa7d6,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa916,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa916,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xa922,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xa922,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xa956,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xa956,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xa97c,True
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xa97c,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xa9a0,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xa9a0,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xa9c4,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xa9c4,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xa9e8,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xa9e8,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xa9fa,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xa9fa,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xaa06,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xaa06,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xaa3a,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xaa3a,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xaa60,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xaa60,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xaa84,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xaa84,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xaaa8,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xaaa8,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xaacc,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xaacc,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xaade,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xaade,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xaaea,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xaaea,False
USA,0x6da1d,JP,0x6d859,4,octorock,Pointer at USA 0xaafa,False
USA,0x6da1d,DEMO,0x6d975,4,octorock,Pointer at USA 0xaafa,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xab0e,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xab0e,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xab1a,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xab1a,False
USA,0x7f6e9,JP,0x7f525,4,octorock,Pointer at USA 0xab22,False
USA,0x7f6e9,DEMO,0x7f2fd,4,octorock,Pointer at USA 0xab22,False
USA,0x7f75d,JP,0x7f599,4,octorock,Pointer at USA 0xab2c,False
USA,0x7f75d,DEMO,0x7f371,4,octorock,Pointer at USA 0xab2c,False
USA,0x7f5c1,JP,0x7f3fd,4,octorock,Pointer at USA 0xab4a,False
USA,0x7f5c1,DEMO,0x7f1d5,4,octorock,Pointer at USA 0xab4a,False
USA,0x5dded,JP,0x5dc41,4,octorock,Pointer at USA 0xab60,True
USA,0x5dded,DEMO,0x5dd45,4,octorock,Pointer at USA 0xab60,False
USA,0x8d2cd,JP,0x8d095,4,octorock,Pointer at USA 0xab70,True
USA,0x8d2cd,DEMO,0x8cee1,4,octorock,Pointer at USA 0xab70,False
USA,0x7f5c1,JP,0x7f3fd,4,octorock,Pointer at USA 0xab96,False
USA,0x7f5c1,DEMO,0x7f1d5,4,octorock,Pointer at USA 0xab96,False
USA,0x5de19,JP,0x5dc6d,4,octorock,Pointer at USA 0xaba0,False
USA,0x5de19,DEMO,0x5dd71,4,octorock,Pointer at USA 0xaba0,False
USA,0x7f5c1,JP,0x7f3fd,4,octorock,Pointer at USA 0xac08,False
USA,0x7f5c1,DEMO,0x7f1d5,4,octorock,Pointer at USA 0xac08,False
USA,0x7f5c1,JP,0x7f3fd,4,octorock,Pointer at USA 0xac3a,False
USA,0x7f5c1,DEMO,0x7f1d5,4,octorock,Pointer at USA 0xac3a,False
USA,0x8d281,JP,0x8d049,4,octorock,Pointer at USA 0xac80,True
USA,0x8d281,DEMO,0x8ce95,4,octorock,Pointer at USA 0xac80,False
USA,0x7fb95,JP,0x7f9d1,4,octorock,Pointer at USA 0xac92,False
USA,0x7fb95,DEMO,0x7f7a9,4,octorock,Pointer at USA 0xac92,False
USA,0x7f845,JP,0x7f681,4,octorock,Pointer at USA 0xac9a,False
USA,0x7f845,DEMO,0x7f459,4,octorock,Pointer at USA 0xac9a,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xacb0,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xacb0,False
USA,0x791bd,JP,0x78ff9,4,octorock,Pointer at USA 0xacda,False
USA,0x791bd,DEMO,0x79115,4,octorock,Pointer at USA 0xacda,False
USA,0x94be1,JP,0x949a9,4,octorock,Pointer at USA 0xace4,False
USA,0x94be1,DEMO,0x947f5,4,octorock,Pointer at USA 0xace4,False
USA,0x7f239,JP,0x7f075,4,octorock,Pointer at USA 0xacea,False
USA,0x7f239,DEMO,0x7ee4d,4,octorock,Pointer at USA 0xacea,False
USA,0x7f305,JP,0x7f141,4,octorock,Pointer at USA 0xacfa,False
USA,0x7f305,DEMO,0x7ef19,4,octorock,Pointer at USA 0xacfa,False
USA,0x7f6f9,JP,0x7f535,4,octorock,Pointer at USA 0xad0c,False
USA,0x7f6f9,DEMO,0x7f30d,4,octorock,Pointer at USA 0xad0c,False
USA,0x7f239,JP,0x7f075,4,octorock,Pointer at USA 0xad16,False
USA,0x7f239,DEMO,0x7ee4d,4,octorock,Pointer at USA 0xad16,False
USA,0x7f305,JP,0x7f141,4,octorock,Pointer at USA 0xad22,False
USA,0x7f305,DEMO,0x7ef19,4,octorock,Pointer at USA 0xad22,False
USA,0x791bd,JP,0x78ff9,4,octorock,Pointer at USA 0xad4e,False
USA,0x791bd,DEMO,0x79115,4,octorock,Pointer at USA 0xad4e,False
USA,0x791bd,JP,0x78ff9,4,octorock,Pointer at USA 0xad70,False
USA,0x791bd,DEMO,0x79115,4,octorock,Pointer at USA 0xad70,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xad88,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xad88,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xada6,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xada6,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xadb8,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xadb8,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xadd2,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xadd2,False
USA,0x7f3d9,JP,0x7f215,4,octorock,Pointer at USA 0xade4,False
USA,0x7f3d9,DEMO,0x7efed,4,octorock,Pointer at USA 0xade4,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xadfe,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xadfe,False
USA,0x94b95,JP,0x9495d,4,octorock,Pointer at USA 0xae04,False
USA,0x94b95,DEMO,0x947a9,4,octorock,Pointer at USA 0xae04,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xae1a,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xae1a,False
USA,0x960c5,JP,0x95e8d,4,octorock,Pointer at USA 0xae2c,False
USA,0x960c5,DEMO,0x95cd9,4,octorock,Pointer at USA 0xae2c,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xae3a,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xae3a,False
USA,0xa29bd,JP,0xa2775,4,octorock,Pointer at USA 0xae4c,False
USA,0xa29bd,DEMO,0xa25d1,4,octorock,Pointer at USA 0xae4c,False
USA,0x6305d,JP,0x62e9d,4,octorock,Pointer at USA 0xae52,False
USA,0x6305d,DEMO,0x62fb5,4,octorock,Pointer at USA 0xae52,False
USA,0x630a5,JP,0x62ee5,4,octorock,Pointer at USA 0xae58,False
USA,0x630a5,DEMO,0x62ffd,4,octorock,Pointer at USA 0xae58,False
USA,0x94b81,JP,0x94949,4,octorock,Pointer at USA 0xaef8,False
USA,0x94b81,DEMO,0x94795,4,octorock,Pointer at USA 0xaef8,False
USA,0x7f995,JP,0x7f7d1,4,octorock,Pointer at USA 0xaf24,False
USA,0x7f995,DEMO,0x7f5a9,4,octorock,Pointer at USA 0xaf24,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xaf48,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xaf48,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xaf5a,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xaf5a,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xaf6c,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xaf6c,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xaf7e,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xaf7e,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xaf90,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xaf90,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xafa2,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xafa2,False
USA,0x7fbb5,JP,0x7f9f1,4,octorock,Pointer at USA 0xafb8,False
USA,0x7fbb5,DEMO,0x7f7c9,4,octorock,Pointer at USA 0xafb8,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xafc8,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xafc8,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xafda,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xafda,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xafec,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xafec,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xaffe,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xaffe,False
USA,0x7f935,JP,0x7f771,4,octorock,Pointer at USA 0xb010,False
USA,0x7f935,DEMO,0x7f549,4,octorock,Pointer at USA 0xb010,False
USA,0xa2125,JP,0xa1edd,4,octorock,Pointer at USA 0xb016,True
USA,0xa2125,DEMO,0xa1d39,4,octorock,Pointer at USA 0xb016,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xb02e,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xb02e,False
USA,0xa2139,JP,0xa1ef1,4,octorock,Pointer at USA 0xb04e,False
USA,0xa2139,DEMO,0xa1d4d,4,octorock,Pointer at USA 0xb04e,False
USA,0xa2139,JP,0xa1ef1,4,octorock,Pointer at USA 0xb070,False
USA,0xa2139,DEMO,0xa1d4d,4,octorock,Pointer at USA 0xb070,False
USA,0xa2139,JP,0xa1ef1,4,octorock,Pointer at USA 0xb08e,False
USA,0xa2139,DEMO,0xa1d4d,4,octorock,Pointer at USA 0xb08e,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xb09e,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xb09e,False
USA,0x7fa41,JP,0x7f87d,4,octorock,Pointer at USA 0xb0b2,False
USA,0x7fa41,DEMO,0x7f655,4,octorock,Pointer at USA 0xb0b2,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xb0b8,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xb0b8,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xb0c4,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xb0c4,False
USA,0x6bcd5,JP,0x6bb15,4,octorock,Pointer at USA 0xb0d4,False
USA,0x6bcd5,DEMO,0x6bc2d,4,octorock,Pointer at USA 0xb0d4,False
USA,0x6bc95,JP,0x6bad5,4,octorock,Pointer at USA 0xb0de,False
USA,0x6bc95,DEMO,0x6bbed,4,octorock,Pointer at USA 0xb0de,False
USA,0x7f435,JP,0x7f271,4,octorock,Pointer at USA 0xb0ea,False
USA,0x7f435,DEMO,0x7f049,4,octorock,Pointer at USA 0xb0ea,False
USA,0x7df29,JP,0x7dd65,4,octorock,Pointer at USA 0xb0fa,False
USA,0x7df29,DEMO,0x7db3d,4,octorock,Pointer at USA 0xb0fa,False
USA,0x7f2d5,JP,0x7f111,4,octorock,Pointer at USA 0xb100,False
USA,0x7f2d5,DEMO,0x7eee9,4,octorock,Pointer at USA 0xb100,False
USA,0x6bc95,JP,0x6bad5,4,octorock,Pointer at USA 0xb108,False
USA,0x6bc95,DEMO,0x6bbed,4,octorock,Pointer at USA 0xb108,False
USA,0x6bce9,JP,0x6bb29,4,octorock,Pointer at USA 0xb112,False
USA,0x6bce9,DEMO,0x6bc41,4,octorock,Pointer at USA 0xb112,False
USA,0x7df51,JP,0x7dd8d,4,octorock,Pointer at USA 0xb11a,False
USA,0x7df51,DEMO,0x7db65,4,octorock,Pointer at USA 0xb11a,False
USA,0x6bcb9,JP,0x6baf9,4,octorock,Pointer at USA 0xb122,False
